itemset support
"CATL_1 COUPLE_2 SEXE_1 ==> INAT_11" " 319037 #CONF: 0.9039360574825326"
"COUPLE_2 SEXE_1 ==> CATL_1 INAT_11" " 319037 #CONF: 0.871026572785078"
"COUPLE_2 INAT_11 SEXE_2 ==> CATL_1" " 359880 #CONF: 0.9678954969783522"
"CATL_1 COUPLE_2 SEXE_2 ==> INAT_11" " 359880 #CONF: 0.8990998508495579"
"COUPLE_2 SEXE_2 ==> CATL_1 INAT_11" " 359880 #CONF: 0.8701307807433878"
"COUPLE_2 INAT_11 STOCD_10 ==> CATL_1" " 324092 #CONF: 1.0"
"CATL_1 COUPLE_2 STOCD_10 ==> INAT_11" " 324092 #CONF: 0.947166613087062"
"COUPLE_2 STOCD_10 ==> CATL_1 INAT_11" " 324092 #CONF: 0.947166613087062"
"COUPLE_2 NA38_ZZ SANI_2 ==> CATL_1" " 542221 #CONF: 1.0"
"CATL_1 COUPLE_2 NA38_ZZ ==> SANI_2" " 542221 #CONF: 0.9641987075756552"
"COUPLE_2 NA38_ZZ ==> CATL_1 SANI_2" " 542221 #CONF: 0.927291974497893"
"COUPLE_2 NA38_ZZ SEXE_2 ==> CATL_1" " 305631 #CONF: 0.9612065440959097"
"COUPLE_2 SANI_2 SEXE_1 ==> CATL_1" " 339525 #CONF: 1.0"
"CATL_1 COUPLE_2 SEXE_1 ==> SANI_2" " 339525 #CONF: 0.9619852553677375"
"COUPLE_2 SEXE_1 ==> CATL_1 SANI_2" " 339525 #CONF: 0.9269623809302795"
"COUPLE_2 SANI_2 SEXE_2 ==> CATL_1" " 387432 #CONF: 1.0"
"CATL_1 COUPLE_2 SEXE_2 ==> SANI_2" " 387432 #CONF: 0.9679339041190006"
"COUPLE_2 SEXE_2 ==> CATL_1 SANI_2" " 387432 #CONF: 0.9367469952344455"
"COUPLE_2 SANI_2 STOCD_10 ==> CATL_1" " 333514 #CONF: 1.0"
"CATL_1 COUPLE_2 STOCD_10 ==> SANI_2" " 333514 #CONF: 0.9747026331940264"
"COUPLE_2 STOCD_10 ==> CATL_1 SANI_2" " 333514 #CONF: 0.9747026331940264"
"CS1_7 NA38_ZZ TACT_21 ==> CATL_1" " 301118 #CONF: 0.9646734690608532"
"CATL_1 NA38_ZZ TACT_21 ==> CS1_7" " 301118 #CONF: 0.993795338583093"
"CATL_1 CS1_7 TACT_21 ==> NA38_ZZ" " 301118 #CONF: 1.0"
"CATL_1 CS1_7 NA38_ZZ ==> TACT_21" " 301118 #CONF: 1.0"
"NA38_ZZ TACT_21 ==> CATL_1 CS1_7" " 301118 #CONF: 0.9582451573483877"
"CS1_7 TACT_21 ==> CATL_1 NA38_ZZ" " 301118 #CONF: 0.9646734690608532"
"CS1_7 NA38_ZZ ==> CATL_1 TACT_21" " 301118 #CONF: 0.9646734690608532"
"CATL_1 TACT_21 ==> CS1_7 NA38_ZZ" " 301118 #CONF: 0.993795338583093"
"CATL_1 CS1_7 ==> NA38_ZZ TACT_21" " 301118 #CONF: 1.0"
"TACT_21 ==> CATL_1 CS1_7 NA38_ZZ" " 301118 #CONF: 0.9582451573483877"
"CS1_7 ==> CATL_1 NA38_ZZ TACT_21" " 301118 #CONF: 0.9646734690608532"
"CS1_8 INAT_11 NA38_ZZ ==> CATL_1" " 406963 #CONF: 0.9740151261308697"
"CATL_1 CS1_8 NA38_ZZ ==> INAT_11" " 406963 #CONF: 0.867173949175151"
"CATL_1 CS1_8 INAT_11 ==> NA38_ZZ" " 406963 #CONF: 1.0"
"CS1_8 INAT_11 ==> CATL_1 NA38_ZZ" " 406963 #CONF: 0.9740151261308697"
"CATL_1 CS1_8 ==> INAT_11 NA38_ZZ" " 406963 #CONF: 0.867173949175151"
"CS1_8 INAT_11 SANI_2 ==> CATL_1" " 394896 #CONF: 1.0"
"CATL_1 CS1_8 SANI_2 ==> INAT_11" " 394896 #CONF: 0.8726019224395094"
"CATL_1 CS1_8 INAT_11 ==> SANI_2" " 394896 #CONF: 0.9703486557746036"
"CS1_8 SANI_2 ==> CATL_1 INAT_11" " 394896 #CONF: 0.8726019224395094"
"CS1_8 INAT_11 ==> CATL_1 SANI_2" " 394896 #CONF: 0.9451342683452204"
"CS1_8 NA38_ZZ SANI_2 ==> CATL_1" " 452550 #CONF: 1.0"
"CATL_1 CS1_8 SANI_2 ==> NA38_ZZ" " 452550 #CONF: 1.0"
"CATL_1 CS1_8 NA38_ZZ ==> SANI_2" " 452550 #CONF: 0.9643126542197069"
"CS1_8 SANI_2 ==> CATL_1 NA38_ZZ" " 452550 #CONF: 1.0"
"CS1_8 NA38_ZZ ==> CATL_1 SANI_2" " 452550 #CONF: 0.9379818932497637"
"CATL_1 CS1_8 ==> NA38_ZZ SANI_2" " 452550 #CONF: 0.9643126542197069"
"CS1_8 ==> CATL_1 NA38_ZZ SANI_2" " 452550 #CONF: 0.9379818932497637"
"DIPL_15_A INAT_11 SANI_2 ==> CATL_1" " 298119 #CONF: 1.0"
"CATL_1 DIPL_15_A INAT_11 ==> SANI_2" " 298119 #CONF: 0.9665129940865235"
"DIPL_15_A INAT_11 ==> CATL_1 SANI_2" " 298119 #CONF: 0.9244114655685652"
"GARL_1 INAT_11 NA38_ZZ ==> CATL_1" " 511090 #CONF: 1.0"
"CATL_1 GARL_1 NA38_ZZ ==> INAT_11" " 511090 #CONF: 0.9062313266769864"
"GARL_1 NA38_ZZ ==> CATL_1 INAT_11" " 511090 #CONF: 0.9062313266769864"
"GARL_1 INAT_11 SANI_2 ==> CATL_1" " 875719 #CONF: 1.0"
"CATL_1 GARL_1 SANI_2 ==> INAT_11" " 875719 #CONF: 0.9090606162211429"
"CATL_1 GARL_1 INAT_11 ==> SANI_2" " 875719 #CONF: 0.9807647940293025"
"GARL_1 SANI_2 ==> CATL_1 INAT_11" " 875719 #CONF: 0.9090606162211429"
"GARL_1 INAT_11 ==> CATL_1 SANI_2" " 875719 #CONF: 0.9807647940293025"
"CATL_1 GARL_1 ==> INAT_11 SANI_2" " 875719 #CONF: 0.8886758945424286"
"GARL_1 ==> CATL_1 INAT_11 SANI_2" " 875719 #CONF: 0.8886758945424286"
"GARL_1 INAT_11 SEXE_1 ==> CATL_1" " 437733 #CONF: 1.0"
"CATL_1 GARL_1 SEXE_1 ==> INAT_11" " 437733 #CONF: 0.9068258516000323"
"GARL_1 SEXE_1 ==> CATL_1 INAT_11" " 437733 #CONF: 0.9068258516000323"
"GARL_1 INAT_11 SEXE_2 ==> CATL_1" " 455161 #CONF: 1.0"
"CATL_1 GARL_1 SEXE_2 ==> INAT_11" " 455161 #CONF: 0.9054128515190636"
"GARL_1 SEXE_2 ==> CATL_1 INAT_11" " 455161 #CONF: 0.9054128515190636"
"GARL_1 INAT_11 STOCD_10 ==> CATL_1" " 611052 #CONF: 1.0"
"CATL_1 GARL_1 STOCD_10 ==> INAT_11" " 611052 #CONF: 0.9222229265333104"
"GARL_1 STOCD_10 ==> CATL_1 INAT_11" " 611052 #CONF: 0.9222229265333104"
"GARL_1 INAT_11 TACT_11 ==> CATL_1" " 381804 #CONF: 1.0"
"CATL_1 GARL_1 TACT_11 ==> INAT_11" " 381804 #CONF: 0.9059359777148728"
"GARL_1 TACT_11 ==> CATL_1 INAT_11" " 381804 #CONF: 0.9059359777148728"
"GARL_1 NA38_ZZ SANI_2 ==> CATL_1" " 550194 #CONF: 1.0"
"CATL_1 GARL_1 NA38_ZZ ==> SANI_2" " 550194 #CONF: 0.9755679793181589"
"GARL_1 NA38_ZZ ==> CATL_1 SANI_2" " 550194 #CONF: 0.9755679793181589"
"GARL_1 NA38_ZZ SEXE_2 ==> CATL_1" " 300632 #CONF: 1.0"
"GARL_1 NA38_ZZ STOCD_10 ==> CATL_1" " 381234 #CONF: 1.0"
"GARL_1 NPERR_2 SANI_2 ==> CATL_1" " 308978 #CONF: 1.0"
"CATL_1 GARL_1 NPERR_2 ==> SANI_2" " 308978 #CONF: 0.9800549377351189"
"GARL_1 NPERR_2 ==> CATL_1 SANI_2" " 308978 #CONF: 0.9800549377351189"
"GARL_1 SANI_2 SEXE_1 ==> CATL_1" " 471479 #CONF: 1.0"
"CATL_1 GARL_1 SEXE_1 ==> SANI_2" " 471479 #CONF: 0.9767354658811002"
"GARL_1 SEXE_1 ==> CATL_1 SANI_2" " 471479 #CONF: 0.9767354658811002"
"GARL_1 SANI_2 SEXE_2 ==> CATL_1" " 491844 #CONF: 1.0"
"CATL_1 GARL_1 SEXE_2 ==> SANI_2" " 491844 #CONF: 0.9783832062556816"
"GARL_1 SEXE_2 ==> CATL_1 SANI_2" " 491844 #CONF: 0.9783832062556816"
"GARL_1 SANI_2 STOCD_10 ==> CATL_1" " 650787 #CONF: 1.0"
"CATL_1 GARL_1 STOCD_10 ==> SANI_2" " 650787 #CONF: 0.9821925002943014"
"GARL_1 STOCD_10 ==> CATL_1 SANI_2" " 650787 #CONF: 0.9821925002943014"
"GARL_1 SANI_2 TACT_11 ==> CATL_1" " 413129 #CONF: 1.0"
"CATL_1 GARL_1 TACT_11 ==> SANI_2" " 413129 #CONF: 0.9802632359466315"
"GARL_1 TACT_11 ==> CATL_1 SANI_2" " 413129 #CONF: 0.9802632359466315"
"GARL_1 SEXE_1 STOCD_10 ==> CATL_1" " 325758 #CONF: 1.0"
"GARL_1 SEXE_2 STOCD_10 ==> CATL_1" " 336828 #CONF: 1.0"
"GARL_2 INAT_11 SANI_2 ==> CATL_1" " 359107 #CONF: 1.0"
"CATL_1 GARL_2 INAT_11 ==> SANI_2" " 359107 #CONF: 0.9590175536048583"
"GARL_2 INAT_11 ==> CATL_1 SANI_2" " 359107 #CONF: 0.9590175536048583"
"INAT_11 NA38_ZZ SANI_2 ==> CATL_1" " 729763 #CONF: 1.0"
"CATL_1 NA38_ZZ SANI_2 ==> INAT_11" " 729763 #CONF: 0.8747879748314887"
"CATL_1 INAT_11 NA38_ZZ ==> SANI_2" " 729763 #CONF: 0.9710971505676109"
"NA38_ZZ SANI_2 ==> CATL_1 INAT_11" " 729763 #CONF: 0.8747879748314887"
"INAT_11 NA38_ZZ ==> CATL_1 SANI_2" " 729763 #CONF: 0.9442809747109303"
"INAT_11 NA38_ZZ SEXE_1 ==> CATL_1" " 347836 #CONF: 0.974101331899497"
"CATL_1 NA38_ZZ SEXE_1 ==> INAT_11" " 347836 #CONF: 0.87591409980056"
"NA38_ZZ SEXE_1 ==> CATL_1 INAT_11" " 347836 #CONF: 0.8516729307199784"
"INAT_11 NA38_ZZ SEXE_2 ==> CATL_1" " 403647 #CONF: 0.9709121085293693"
"CATL_1 NA38_ZZ SEXE_2 ==> INAT_11" " 403647 #CONF: 0.8653893155301715"
"INAT_11 NA38_ZZ STOCD_10 ==> CATL_1" " 424232 #CONF: 1.0"
"CATL_1 NA38_ZZ STOCD_10 ==> INAT_11" " 424232 #CONF: 0.9209021642390431"
"NA38_ZZ STOCD_10 ==> CATL_1 INAT_11" " 424232 #CONF: 0.9209021642390431"
"INAT_11 NBPI_4 SANI_2 ==> CATL_1" " 308471 #CONF: 1.0"
"CATL_1 NBPI_4 SANI_2 ==> INAT_11" " 308471 #CONF: 0.865198635746581"
"CATL_1 INAT_11 NBPI_4 ==> SANI_2" " 308471 #CONF: 0.9703610963437383"
"NBPI_4 SANI_2 ==> CATL_1 INAT_11" " 308471 #CONF: 0.865198635746581"
"INAT_11 NBPI_4 ==> CATL_1 SANI_2" " 308471 #CONF: 0.9703610963437383"
"INAT_11 NBPI_5 SANI_2 ==> CATL_1" " 307574 #CONF: 1.0"
"CATL_1 NBPI_5 SANI_2 ==> INAT_11" " 307574 #CONF: 0.9029509852274595"
"CATL_1 INAT_11 NBPI_5 ==> SANI_2" " 307574 #CONF: 0.9797222399184558"
"NBPI_5 SANI_2 ==> CATL_1 INAT_11" " 307574 #CONF: 0.9029509852274595"
"INAT_11 NBPI_5 ==> CATL_1 SANI_2" " 307574 #CONF: 0.9797222399184558"
"CATL_1 NBPI_5 ==> INAT_11 SANI_2" " 307574 #CONF: 0.8811872394676904"
"NBPI_5 ==> CATL_1 INAT_11 SANI_2" " 307574 #CONF: 0.8811872394676904"
"INAT_11 NPERR_2 SANI_2 ==> CATL_1" " 375841 #CONF: 1.0"
"CATL_1 NPERR_2 SANI_2 ==> INAT_11" " 375841 #CONF: 0.8969096029018709"
"CATL_1 INAT_11 NPERR_2 ==> SANI_2" " 375841 #CONF: 0.9773400423866547"
"NPERR_2 SANI_2 ==> CATL_1 INAT_11" " 375841 #CONF: 0.8969096029018709"
"INAT_11 NPERR_2 ==> CATL_1 SANI_2" " 375841 #CONF: 0.9773400423866547"
"CATL_1 NPERR_2 ==> INAT_11 SANI_2" " 375841 #CONF: 0.8738009215989881"
"NPERR_2 ==> CATL_1 INAT_11 SANI_2" " 375841 #CONF: 0.8738009215989881"
"INAT_11 SANI_2 SEXE_1 ==> CATL_1" " 597000 #CONF: 1.0"
"CATL_1 SANI_2 SEXE_1 ==> INAT_11" " 597000 #CONF: 0.8819371298486229"
"CATL_1 INAT_11 SEXE_1 ==> SANI_2" " 597000 #CONF: 0.972837148364998"
"SANI_2 SEXE_1 ==> CATL_1 INAT_11" " 597000 #CONF: 0.8819371298486229"
"INAT_11 SEXE_1 ==> CATL_1 SANI_2" " 597000 #CONF: 0.9527426860641035"
"CATL_1 SEXE_1 ==> INAT_11 SANI_2" " 597000 #CONF: 0.8537218411219364"
"INAT_11 SANI_2 SEXE_2 ==> CATL_1" " 637826 #CONF: 1.0"
"CATL_1 SANI_2 SEXE_2 ==> INAT_11" " 637826 #CONF: 0.8817935984781454"
"CATL_1 INAT_11 SEXE_2 ==> SANI_2" " 637826 #CONF: 0.9757495280550975"
"SANI_2 SEXE_2 ==> CATL_1 INAT_11" " 637826 #CONF: 0.8817935984781454"
"INAT_11 SEXE_2 ==> CATL_1 SANI_2" " 637826 #CONF: 0.9565405178425477"
"CATL_1 SEXE_2 ==> INAT_11 SANI_2" " 637826 #CONF: 0.8561388343402644"
"INAT_11 SANI_2 STOCD_10 ==> CATL_1" " 718336 #CONF: 1.0"
"CATL_1 SANI_2 STOCD_10 ==> INAT_11" " 718336 #CONF: 0.9198680517138935"
"CATL_1 INAT_11 STOCD_10 ==> SANI_2" " 718336 #CONF: 0.980537651141014"
"SANI_2 STOCD_10 ==> CATL_1 INAT_11" " 718336 #CONF: 0.9198680517138935"
"INAT_11 STOCD_10 ==> CATL_1 SANI_2" " 718336 #CONF: 0.980537651141014"
"CATL_1 STOCD_10 ==> INAT_11 SANI_2" " 718336 #CONF: 0.9001230511677331"
"STOCD_10 ==> CATL_1 INAT_11 SANI_2" " 718336 #CONF: 0.9001230511677331"
"INAT_11 SANI_2 SURF_5 ==> CATL_1" " 311252 #CONF: 1.0"
"CATL_1 SANI_2 SURF_5 ==> INAT_11" " 311252 #CONF: 0.8818211437394643"
"CATL_1 INAT_11 SURF_5 ==> SANI_2" " 311252 #CONF: 0.9737305607087774"
"SANI_2 SURF_5 ==> CATL_1 INAT_11" " 311252 #CONF: 0.8818211437394643"
"INAT_11 SURF_5 ==> CATL_1 SANI_2" " 311252 #CONF: 0.9737305607087774"
"CATL_1 SURF_5 ==> INAT_11 SANI_2" " 311252 #CONF: 0.854186791955739"
"SURF_5 ==> CATL_1 INAT_11 SANI_2" " 311252 #CONF: 0.854186791955739"
"INAT_11 SANI_2 TACT_11 ==> CATL_1" " 505063 #CONF: 1.0"
"CATL_1 SANI_2 TACT_11 ==> INAT_11" " 505063 #CONF: 0.8922901612988711"
"CATL_1 INAT_11 TACT_11 ==> SANI_2" " 505063 #CONF: 0.9790623109966968"
"SANI_2 TACT_11 ==> CATL_1 INAT_11" " 505063 #CONF: 0.8922901612988711"
"INAT_11 TACT_11 ==> CATL_1 SANI_2" " 505063 #CONF: 0.9701686346147567"
"CATL_1 TACT_11 ==> INAT_11 SANI_2" " 505063 #CONF: 0.86967669281685"
"TACT_11 ==> CATL_1 INAT_11 SANI_2" " 505063 #CONF: 0.8615147121535182"
"INAT_11 SEXE_1 STOCD_10 ==> CATL_1" " 358768 #CONF: 1.0"
"CATL_1 SEXE_1 STOCD_10 ==> INAT_11" " 358768 #CONF: 0.9198637003458771"
"SEXE_1 STOCD_10 ==> CATL_1 INAT_11" " 358768 #CONF: 0.9198637003458771"
"INAT_11 SEXE_2 STOCD_10 ==> CATL_1" " 373826 #CONF: 1.0"
"CATL_1 SEXE_2 STOCD_10 ==> INAT_11" " 373826 #CONF: 0.9161975300169845"
"SEXE_2 STOCD_10 ==> CATL_1 INAT_11" " 373826 #CONF: 0.9161975300169845"
"INAT_11 STOCD_10 TACT_11 ==> CATL_1" " 308362 #CONF: 1.0"
"CATL_1 STOCD_10 TACT_11 ==> INAT_11" " 308362 #CONF: 0.9140118326357848"
"STOCD_10 TACT_11 ==> CATL_1 INAT_11" " 308362 #CONF: 0.9140118326357848"
"NA38_ZZ SANI_2 SEXE_1 ==> CATL_1" " 383191 #CONF: 1.0"
"CATL_1 NA38_ZZ SEXE_1 ==> SANI_2" " 383191 #CONF: 0.9649443985575857"
"NA38_ZZ SEXE_1 ==> CATL_1 SANI_2" " 383191 #CONF: 0.9382392909173267"
"NA38_ZZ SANI_2 SEXE_2 ==> CATL_1" " 451026 #CONF: 1.0"
"CATL_1 NA38_ZZ SEXE_2 ==> SANI_2" " 451026 #CONF: 0.9669663875274959"
"NA38_ZZ SEXE_2 ==> CATL_1 SANI_2" " 451026 #CONF: 0.9398450491150129"
"NA38_ZZ SANI_2 STOCD_10 ==> CATL_1" " 449725 #CONF: 1.0"
"CATL_1 NA38_ZZ STOCD_10 ==> SANI_2" " 449725 #CONF: 0.9762411270540734"
"NA38_ZZ STOCD_10 ==> CATL_1 SANI_2" " 449725 #CONF: 0.9762411270540734"
"SANI_2 SEXE_1 STOCD_10 ==> CATL_1" " 381457 #CONF: 1.0"
"CATL_1 SEXE_1 STOCD_10 ==> SANI_2" " 381457 #CONF: 0.9780371926783805"
"SEXE_1 STOCD_10 ==> CATL_1 SANI_2" " 381457 #CONF: 0.9780371926783805"
"SANI_2 SEXE_2 STOCD_10 ==> CATL_1" " 399455 #CONF: 1.0"
"CATL_1 SEXE_2 STOCD_10 ==> SANI_2" " 399455 #CONF: 0.9790107813606719"
"SEXE_2 STOCD_10 ==> CATL_1 SANI_2" " 399455 #CONF: 0.9790107813606719"
"SANI_2 STOCD_10 TACT_11 ==> CATL_1" " 331187 #CONF: 1.0"
"CATL_1 STOCD_10 TACT_11 ==> SANI_2" " 331187 #CONF: 0.9816671211600251"
"STOCD_10 TACT_11 ==> CATL_1 SANI_2" " 331187 #CONF: 0.9816671211600251"
"CMBL_2 COUPLE_2 SANI_2 ==> INAT_11" " 313790 #CONF: 0.8989546239768981"
"CMBL_2 COUPLE_2 INAT_11 ==> SANI_2" " 313790 #CONF: 0.971371789077446"
"CMBL_2 COUPLE_2 ==> INAT_11 SANI_2" " 313790 #CONF: 0.8696170292957762"
"CMBL_2 GARL_1 SANI_2 ==> INAT_11" " 373512 #CONF: 0.8922630024939562"
"CMBL_2 GARL_1 INAT_11 ==> SANI_2" " 373512 #CONF: 0.9813767735155018"
"CMBL_2 GARL_1 ==> INAT_11 SANI_2" " 373512 #CONF: 0.8726671214825753"
"CMBL_2 NA38_ZZ SANI_2 ==> INAT_11" " 335161 #CONF: 0.8590986104667406"
"CMBL_2 INAT_11 NA38_ZZ ==> SANI_2" " 335161 #CONF: 0.9723717956156944"
"CMBL_2 SANI_2 SEXE_2 ==> INAT_11" " 295207 #CONF: 0.8676816812403556"
"CMBL_2 INAT_11 SEXE_2 ==> SANI_2" " 295207 #CONF: 0.9762685071581405"
"COUPLE_1 GARL_1 SANI_2 ==> INAT_11" " 456868 #CONF: 0.8856073396771736"
"COUPLE_1 GARL_1 INAT_11 ==> SANI_2" " 456868 #CONF: 0.9841054438693195"
"COUPLE_1 GARL_1 ==> INAT_11 SANI_2" " 456868 #CONF: 0.868177516636959"
"COUPLE_1 INAT_11 STOCD_10 ==> GARL_1" " 349571 #CONF: 0.8557387723927912"
"COUPLE_1 GARL_1 STOCD_10 ==> INAT_11" " 349571 #CONF: 0.9015626491015863"
"COUPLE_1 SANI_2 STOCD_10 ==> GARL_1" " 381594 #CONF: 0.8529184305696494"
"COUPLE_1 GARL_1 STOCD_10 ==> SANI_2" " 381594 #CONF: 0.9841517102999698"
"COUPLE_1 GARL_1 TACT_11 ==> SANI_2" " 298669 #CONF: 0.9825284558194618"
"COUPLE_1 SANI_2 STOCD_10 ==> INAT_11" " 401959 #CONF: 0.8984371856825466"
"COUPLE_1 INAT_11 STOCD_10 ==> SANI_2" " 401959 #CONF: 0.9839829425559729"
"COUPLE_1 STOCD_10 ==> INAT_11 SANI_2" " 401959 #CONF: 0.8817365400814263"
"COUPLE_1 SANI_2 TACT_11 ==> INAT_11" " 336719 #CONF: 0.8830954591470099"
"COUPLE_1 INAT_11 TACT_11 ==> SANI_2" " 336719 #CONF: 0.9797799038607028"
"COUPLE_1 TACT_11 ==> INAT_11 SANI_2" " 336719 #CONF: 0.8609184998823879"
"CS1_8 INAT_11 NA38_ZZ ==> COUPLE_2" " 371258 #CONF: 0.8885596668421808"
"COUPLE_2 CS1_8 NA38_ZZ ==> INAT_11" " 371258 #CONF: 0.8983881388702695"
"COUPLE_2 CS1_8 INAT_11 ==> NA38_ZZ" " 371258 #CONF: 1.0"
"CS1_8 INAT_11 ==> COUPLE_2 NA38_ZZ" " 371258 #CONF: 0.8885596668421808"
"COUPLE_2 CS1_8 ==> INAT_11 NA38_ZZ" " 371258 #CONF: 0.8983881388702695"
"CS1_8 INAT_11 SANI_2 ==> COUPLE_2" " 350996 #CONF: 0.8888314898099753"
"COUPLE_2 CS1_8 SANI_2 ==> INAT_11" " 350996 #CONF: 0.9051911109735686"
"COUPLE_2 CS1_8 INAT_11 ==> SANI_2" " 350996 #CONF: 0.9454233982836734"
"CS1_8 NA38_ZZ SANI_2 ==> COUPLE_2" " 387759 #CONF: 0.8568312893602916"
"COUPLE_2 CS1_8 SANI_2 ==> NA38_ZZ" " 387759 #CONF: 1.0"
"COUPLE_2 CS1_8 NA38_ZZ ==> SANI_2" " 387759 #CONF: 0.9383180600558018"
"CS1_8 SANI_2 ==> COUPLE_2 NA38_ZZ" " 387759 #CONF: 0.8568312893602916"
"COUPLE_2 CS1_8 ==> NA38_ZZ SANI_2" " 387759 #CONF: 0.9383180600558018"
"COUPLE_2 GARL_1 NA38_ZZ ==> INAT_11" " 319296 #CONF: 0.9343926956674422"
"COUPLE_2 GARL_1 SANI_2 ==> INAT_11" " 418851 #CONF: 0.9361012153530514"
"COUPLE_2 GARL_1 INAT_11 ==> SANI_2" " 418851 #CONF: 0.9771466964658565"
"COUPLE_2 GARL_1 ==> INAT_11 SANI_2" " 418851 #CONF: 0.9121677243445954"
"COUPLE_2 GARL_1 NA38_ZZ ==> SANI_2" " 332982 #CONF: 0.9744436152934463"
"COUPLE_2 NA38_ZZ SANI_2 ==> INAT_11" " 489752 #CONF: 0.9032331835174219"
"COUPLE_2 INAT_11 NA38_ZZ ==> SANI_2" " 489752 #CONF: 0.9328947142848979"
"COUPLE_2 SANI_2 SEXE_1 ==> INAT_11" " 308282 #CONF: 0.907980266548855"
"COUPLE_2 INAT_11 SEXE_1 ==> SANI_2" " 308282 #CONF: 0.9339359990790362"
"COUPLE_2 SANI_2 SEXE_2 ==> INAT_11" " 349814 #CONF: 0.9029042515847943"
"COUPLE_2 INAT_11 SEXE_2 ==> SANI_2" " 349814 #CONF: 0.9408230392908339"
"COUPLE_2 SANI_2 STOCD_10 ==> INAT_11" " 316377 #CONF: 0.9486168496674803"
"COUPLE_2 INAT_11 STOCD_10 ==> SANI_2" " 316377 #CONF: 0.9761950310405687"
"COUPLE_2 STOCD_10 ==> INAT_11 SANI_2" " 316377 #CONF: 0.9246193412631148"
"COUPLE_2 NA38_ZZ SEXE_2 ==> SANI_2" " 295274 #CONF: 0.9286338790939912"
"CS1_8 NA38_ZZ SANI_2 ==> INAT_11" " 394896 #CONF: 0.8726019224395094"
"CS1_8 INAT_11 SANI_2 ==> NA38_ZZ" " 394896 #CONF: 1.0"
"CS1_8 INAT_11 NA38_ZZ ==> SANI_2" " 394896 #CONF: 0.9451342683452204"
"CS1_8 SANI_2 ==> INAT_11 NA38_ZZ" " 394896 #CONF: 0.8726019224395094"
"CS1_8 INAT_11 ==> NA38_ZZ SANI_2" " 394896 #CONF: 0.9451342683452204"
"GARL_1 NA38_ZZ SANI_2 ==> INAT_11" " 500258 #CONF: 0.9092392865062142"
"GARL_1 INAT_11 NA38_ZZ ==> SANI_2" " 500258 #CONF: 0.978806081120742"
"GARL_1 NA38_ZZ ==> INAT_11 SANI_2" " 500258 #CONF: 0.8870247334535518"
"GARL_1 NA38_ZZ STOCD_10 ==> INAT_11" " 353181 #CONF: 0.9264152725097972"
"GARL_1 SANI_2 SEXE_1 ==> INAT_11" " 428904 #CONF: 0.9096990534042874"
"GARL_1 INAT_11 SEXE_1 ==> SANI_2" " 428904 #CONF: 0.979830170446368"
"GARL_1 SEXE_1 ==> INAT_11 SANI_2" " 428904 #CONF: 0.8885353287384324"
"GARL_1 SANI_2 SEXE_2 ==> INAT_11" " 446815 #CONF: 0.9084486137881117"
"GARL_1 INAT_11 SEXE_2 ==> SANI_2" " 446815 #CONF: 0.9816636311107498"
"GARL_1 SEXE_2 ==> INAT_11 SANI_2" " 446815 #CONF: 0.8888108674765421"
"GARL_1 SANI_2 STOCD_10 ==> INAT_11" " 601227 #CONF: 0.9238460510120823"
"GARL_1 INAT_11 STOCD_10 ==> SANI_2" " 601227 #CONF: 0.9839211720115473"
"GARL_1 STOCD_10 ==> INAT_11 SANI_2" " 601227 #CONF: 0.9073946627305739"
"GARL_1 SANI_2 TACT_11 ==> INAT_11" " 375461 #CONF: 0.9088226679802193"
"GARL_1 INAT_11 TACT_11 ==> SANI_2" " 375461 #CONF: 0.9833867638893254"
"GARL_1 TACT_11 ==> INAT_11 SANI_2" " 375461 #CONF: 0.8908854494159408"
"GARL_1 SEXE_1 STOCD_10 ==> INAT_11" " 300934 #CONF: 0.923796192265424"
"GARL_1 SEXE_2 STOCD_10 ==> INAT_11" " 310118 #CONF: 0.9207013668697377"
"GARL_1 NA38_ZZ STOCD_10 ==> SANI_2" " 373835 #CONF: 0.9805919723844149"
"GARL_1 SEXE_1 STOCD_10 ==> SANI_2" " 319801 #CONF: 0.9817134191639192"
"GARL_1 SEXE_2 STOCD_10 ==> SANI_2" " 330986 #CONF: 0.9826558362131415"
"NA38_ZZ SANI_2 SEXE_1 ==> INAT_11" " 337343 #CONF: 0.8803520959521491"
"INAT_11 NA38_ZZ SEXE_1 ==> SANI_2" " 337343 #CONF: 0.9447160892115021"
"NA38_ZZ SANI_2 SEXE_2 ==> INAT_11" " 392420 #CONF: 0.8700607060346853"
"INAT_11 NA38_ZZ SEXE_2 ==> SANI_2" " 392420 #CONF: 0.9439072497233848"
"NA38_ZZ SANI_2 STOCD_10 ==> INAT_11" " 414946 #CONF: 0.9226660737117127"
"INAT_11 NA38_ZZ STOCD_10 ==> SANI_2" " 414946 #CONF: 0.9781110335853966"
"NA38_ZZ STOCD_10 ==> INAT_11 SANI_2" " 414946 #CONF: 0.9007445676948792"
"SANI_2 SEXE_1 STOCD_10 ==> INAT_11" " 351553 #CONF: 0.921605842860401"
"INAT_11 SEXE_1 STOCD_10 ==> SANI_2" " 351553 #CONF: 0.9798895107701914"
"SEXE_1 STOCD_10 ==> INAT_11 SANI_2" " 351553 #CONF: 0.9013647913071793"
"SANI_2 SEXE_2 STOCD_10 ==> INAT_11" " 366783 #CONF: 0.9182085591618581"
