itemset support
"COUPLE_1 SANI_2 ==> CATL_1 STOCD_10" " 447398 #CONF: 0.6644952397926599"
"CATL_1 STOCD_10 ==> COUPLE_1 SANI_2" " 447398 #CONF: 0.5606196165114117"
"CATL_1 COUPLE_1 ==> SANI_2 STOCD_10" " 447398 #CONF: 0.6473849092369246"
"STOCD_10 ==> CATL_1 COUPLE_1 SANI_2" " 447398 #CONF: 0.5606196165114117"
"COUPLE_1 ==> CATL_1 SANI_2 STOCD_10" " 447398 #CONF: 0.6440263196912576"
"COUPLE_2 GARL_1 SANI_2 ==> CATL_1" " 447442 #CONF: 1.0"
"CATL_1 COUPLE_2 SANI_2 ==> GARL_1" " 447442 #CONF: 0.6154999539174945"
"CATL_1 COUPLE_2 GARL_1 ==> SANI_2" " 447442 #CONF: 0.9744327957106332"
"COUPLE_2 SANI_2 ==> CATL_1 GARL_1" " 447442 #CONF: 0.6154999539174945"
"COUPLE_2 GARL_1 ==> CATL_1 SANI_2" " 447442 #CONF: 0.9744327957106332"
"CATL_1 COUPLE_2 ==> GARL_1 SANI_2" " 447442 #CONF: 0.5940476016616901"
"COUPLE_2 ==> CATL_1 GARL_1 SANI_2" " 447442 #CONF: 0.5737392129457474"
"COUPLE_2 INAT_11 NA38_ZZ ==> CATL_1" " 505660 #CONF: 0.9631967633114341"
"CATL_1 INAT_11 NA38_ZZ ==> COUPLE_2" " 505660 #CONF: 0.6728828197045043"
"CATL_1 COUPLE_2 NA38_ZZ ==> INAT_11" " 505660 #CONF: 0.8991844994434111"
"CATL_1 COUPLE_2 INAT_11 ==> NA38_ZZ" " 505660 #CONF: 0.744803856730646"
"INAT_11 NA38_ZZ ==> CATL_1 COUPLE_2" " 505660 #CONF: 0.6543016262434914"
"COUPLE_2 NA38_ZZ ==> CATL_1 INAT_11" " 505660 #CONF: 0.8647663218956931"
"COUPLE_2 INAT_11 ==> CATL_1 NA38_ZZ" " 505660 #CONF: 0.7204098554507299"
"CATL_1 NA38_ZZ ==> COUPLE_2 INAT_11" " 505660 #CONF: 0.5855623209417912"
"CATL_1 COUPLE_2 ==> INAT_11 NA38_ZZ" " 505660 #CONF: 0.6713408894476832"
"NA38_ZZ ==> CATL_1 COUPLE_2 INAT_11" " 505660 #CONF: 0.5692388571994655"
"COUPLE_2 ==> CATL_1 INAT_11 NA38_ZZ" " 505660 #CONF: 0.6483901163014348"
"COUPLE_2 INAT_11 SANI_2 ==> CATL_1" " 658096 #CONF: 1.0"
"CATL_1 INAT_11 SANI_2 ==> COUPLE_2" " 658096 #CONF: 0.5329463422376918"
"CATL_1 COUPLE_2 SANI_2 ==> INAT_11" " 658096 #CONF: 0.9052750025104649"
"CATL_1 COUPLE_2 INAT_11 ==> SANI_2" " 658096 #CONF: 0.9693320391152379"
"INAT_11 SANI_2 ==> CATL_1 COUPLE_2" " 658096 #CONF: 0.5329463422376918"
"COUPLE_2 SANI_2 ==> CATL_1 INAT_11" " 658096 #CONF: 0.9052750025104649"
"COUPLE_2 INAT_11 ==> CATL_1 SANI_2" " 658096 #CONF: 0.9375842349260443"
"CATL_1 INAT_11 ==> COUPLE_2 SANI_2" " 658096 #CONF: 0.5192705707276697"
"CATL_1 COUPLE_2 ==> INAT_11 SANI_2" " 658096 #CONF: 0.8737229640113169"
"INAT_11 ==> CATL_1 COUPLE_2 SANI_2" " 658096 #CONF: 0.5088041984912832"
"COUPLE_2 ==> CATL_1 INAT_11 SANI_2" " 658096 #CONF: 0.8438534627566133"
"COUPLE_2 NA38_ZZ SANI_2 ==> CATL_1" " 542221 #CONF: 1.0"
"CATL_1 NA38_ZZ SANI_2 ==> COUPLE_2" " 542221 #CONF: 0.6499759654861984"
"CATL_1 COUPLE_2 SANI_2 ==> NA38_ZZ" " 542221 #CONF: 0.7458776791474598"
"CATL_1 COUPLE_2 NA38_ZZ ==> SANI_2" " 542221 #CONF: 0.9641987075756552"
"NA38_ZZ SANI_2 ==> CATL_1 COUPLE_2" " 542221 #CONF: 0.6499759654861984"
"COUPLE_2 SANI_2 ==> CATL_1 NA38_ZZ" " 542221 #CONF: 0.7458776791474598"
"COUPLE_2 NA38_ZZ ==> CATL_1 SANI_2" " 542221 #CONF: 0.927291974497893"
"CATL_1 NA38_ZZ ==> COUPLE_2 SANI_2" " 542221 #CONF: 0.6279005403302198"
"CATL_1 COUPLE_2 ==> NA38_ZZ SANI_2" " 542221 #CONF: 0.7198812016319508"
"NA38_ZZ ==> CATL_1 COUPLE_2 SANI_2" " 542221 #CONF: 0.6103968326336894"
"COUPLE_2 ==> CATL_1 NA38_ZZ SANI_2" " 542221 #CONF: 0.6952710067062459"
"CS1_8 NA38_ZZ SANI_2 ==> CATL_1" " 452550 #CONF: 1.0"
"CATL_1 NA38_ZZ SANI_2 ==> CS1_8" " 452550 #CONF: 0.5424847491719781"
"CATL_1 CS1_8 SANI_2 ==> NA38_ZZ" " 452550 #CONF: 1.0"
"CATL_1 CS1_8 NA38_ZZ ==> SANI_2" " 452550 #CONF: 0.9643126542197069"
"NA38_ZZ SANI_2 ==> CATL_1 CS1_8" " 452550 #CONF: 0.5424847491719781"
"CS1_8 SANI_2 ==> CATL_1 NA38_ZZ" " 452550 #CONF: 1.0"
"CS1_8 NA38_ZZ ==> CATL_1 SANI_2" " 452550 #CONF: 0.9379818932497637"
"CATL_1 NA38_ZZ ==> CS1_8 SANI_2" " 452550 #CONF: 0.5240600963932437"
"CATL_1 CS1_8 ==> NA38_ZZ SANI_2" " 452550 #CONF: 0.9643126542197069"
"NA38_ZZ ==> CATL_1 CS1_8 SANI_2" " 452550 #CONF: 0.5094511031634262"
"CS1_8 ==> CATL_1 NA38_ZZ SANI_2" " 452550 #CONF: 0.9379818932497637"
"GARL_1 INAT_11 NA38_ZZ ==> CATL_1" " 511090 #CONF: 1.0"
"CATL_1 INAT_11 NA38_ZZ ==> GARL_1" " 511090 #CONF: 0.6801085320626016"
"CATL_1 GARL_1 NA38_ZZ ==> INAT_11" " 511090 #CONF: 0.9062313266769864"
"CATL_1 GARL_1 INAT_11 ==> NA38_ZZ" " 511090 #CONF: 0.5723971714447628"
"INAT_11 NA38_ZZ ==> CATL_1 GARL_1" " 511090 #CONF: 0.661327805554693"
"GARL_1 NA38_ZZ ==> CATL_1 INAT_11" " 511090 #CONF: 0.9062313266769864"
"GARL_1 INAT_11 ==> CATL_1 NA38_ZZ" " 511090 #CONF: 0.5723971714447628"
"CATL_1 NA38_ZZ ==> GARL_1 INAT_11" " 511090 #CONF: 0.591850347288969"
"CATL_1 GARL_1 ==> INAT_11 NA38_ZZ" " 511090 #CONF: 0.5186519453633983"
"NA38_ZZ ==> CATL_1 GARL_1 INAT_11" " 511090 #CONF: 0.575351594996786"
"GARL_1 ==> CATL_1 INAT_11 NA38_ZZ" " 511090 #CONF: 0.5186519453633983"
"GARL_1 INAT_11 SANI_2 ==> CATL_1" " 875719 #CONF: 1.0"
"CATL_1 INAT_11 SANI_2 ==> GARL_1" " 875719 #CONF: 0.7091841279662073"
"CATL_1 GARL_1 SANI_2 ==> INAT_11" " 875719 #CONF: 0.9090606162211429"
"CATL_1 GARL_1 INAT_11 ==> SANI_2" " 875719 #CONF: 0.9807647940293025"
"INAT_11 SANI_2 ==> CATL_1 GARL_1" " 875719 #CONF: 0.7091841279662073"
"GARL_1 SANI_2 ==> CATL_1 INAT_11" " 875719 #CONF: 0.9090606162211429"
"GARL_1 INAT_11 ==> CATL_1 SANI_2" " 875719 #CONF: 0.9807647940293025"
"CATL_1 SANI_2 ==> GARL_1 INAT_11" " 875719 #CONF: 0.6254032324297071"
"CATL_1 INAT_11 ==> GARL_1 SANI_2" " 875719 #CONF: 0.690985973060259"
"CATL_1 GARL_1 ==> INAT_11 SANI_2" " 875719 #CONF: 0.8886758945424286"
"SANI_2 ==> CATL_1 GARL_1 INAT_11" " 875719 #CONF: 0.6254032324297071"
"INAT_11 ==> CATL_1 GARL_1 SANI_2" " 875719 #CONF: 0.6770585201833593"
"GARL_1 ==> CATL_1 INAT_11 SANI_2" " 875719 #CONF: 0.8886758945424286"
"CATL_1 ==> GARL_1 INAT_11 SANI_2" " 875719 #CONF: 0.60633015161733"
"GARL_1 INAT_11 SEXE_2 ==> CATL_1" " 455161 #CONF: 1.0"
"CATL_1 INAT_11 SEXE_2 ==> GARL_1" " 455161 #CONF: 0.6963076621822977"
"CATL_1 GARL_1 SEXE_2 ==> INAT_11" " 455161 #CONF: 0.9054128515190636"
"CATL_1 GARL_1 INAT_11 ==> SEXE_2" " 455161 #CONF: 0.5097592771370398"
"INAT_11 SEXE_2 ==> CATL_1 GARL_1" " 455161 #CONF: 0.6825998605289403"
"GARL_1 SEXE_2 ==> CATL_1 INAT_11" " 455161 #CONF: 0.9054128515190636"
"GARL_1 INAT_11 ==> CATL_1 SEXE_2" " 455161 #CONF: 0.5097592771370398"
"CATL_1 SEXE_2 ==> GARL_1 INAT_11" " 455161 #CONF: 0.6109519022071052"
"SEXE_2 ==> CATL_1 GARL_1 INAT_11" " 455161 #CONF: 0.5991428048656882"
"GARL_1 INAT_11 STOCD_10 ==> CATL_1" " 611052 #CONF: 1.0"
"CATL_1 INAT_11 STOCD_10 ==> GARL_1" " 611052 #CONF: 0.8340936453206005"
"CATL_1 GARL_1 STOCD_10 ==> INAT_11" " 611052 #CONF: 0.9222229265333104"
"CATL_1 GARL_1 INAT_11 ==> STOCD_10" " 611052 #CONF: 0.6843499900324115"
"INAT_11 STOCD_10 ==> CATL_1 GARL_1" " 611052 #CONF: 0.8340936453206005"
"GARL_1 STOCD_10 ==> CATL_1 INAT_11" " 611052 #CONF: 0.9222229265333104"
"GARL_1 INAT_11 ==> CATL_1 STOCD_10" " 611052 #CONF: 0.6843499900324115"
"CATL_1 STOCD_10 ==> GARL_1 INAT_11" " 611052 #CONF: 0.7656890238859609"
"CATL_1 GARL_1 ==> INAT_11 STOCD_10" " 611052 #CONF: 0.6200929552881005"
"STOCD_10 ==> CATL_1 GARL_1 INAT_11" " 611052 #CONF: 0.7656890238859609"
"GARL_1 ==> CATL_1 INAT_11 STOCD_10" " 611052 #CONF: 0.6200929552881005"
"GARL_1 NA38_ZZ SANI_2 ==> CATL_1" " 550194 #CONF: 1.0"
"CATL_1 NA38_ZZ SANI_2 ==> GARL_1" " 550194 #CONF: 0.6595334307500327"
"CATL_1 GARL_1 SANI_2 ==> NA38_ZZ" " 550194 #CONF: 0.5711417665725826"
"CATL_1 GARL_1 NA38_ZZ ==> SANI_2" " 550194 #CONF: 0.9755679793181589"
"NA38_ZZ SANI_2 ==> CATL_1 GARL_1" " 550194 #CONF: 0.6595334307500327"
"GARL_1 SANI_2 ==> CATL_1 NA38_ZZ" " 550194 #CONF: 0.5711417665725826"
"GARL_1 NA38_ZZ ==> CATL_1 SANI_2" " 550194 #CONF: 0.9755679793181589"
"CATL_1 NA38_ZZ ==> GARL_1 SANI_2" " 550194 #CONF: 0.6371334011158641"
"CATL_1 GARL_1 ==> NA38_ZZ SANI_2" " 550194 #CONF: 0.5583345172616753"
"NA38_ZZ ==> CATL_1 GARL_1 SANI_2" " 550194 #CONF: 0.6193723130127017"
"GARL_1 ==> CATL_1 NA38_ZZ SANI_2" " 550194 #CONF: 0.5583345172616753"
"GARL_1 SANI_2 SEXE_1 ==> CATL_1" " 471479 #CONF: 1.0"
"CATL_1 SANI_2 SEXE_1 ==> GARL_1" " 471479 #CONF: 0.696507263055107"
"CATL_1 GARL_1 SEXE_1 ==> SANI_2" " 471479 #CONF: 0.9767354658811002"
"SANI_2 SEXE_1 ==> CATL_1 GARL_1" " 471479 #CONF: 0.696507263055107"
"GARL_1 SEXE_1 ==> CATL_1 SANI_2" " 471479 #CONF: 0.9767354658811002"
"CATL_1 SEXE_1 ==> GARL_1 SANI_2" " 471479 #CONF: 0.674224321491339"
"SEXE_1 ==> CATL_1 GARL_1 SANI_2" " 471479 #CONF: 0.6595292583847179"
"GARL_1 SANI_2 SEXE_2 ==> CATL_1" " 491844 #CONF: 1.0"
"CATL_1 SANI_2 SEXE_2 ==> GARL_1" " 491844 #CONF: 0.6799736772252699"
"CATL_1 GARL_1 SEXE_2 ==> SANI_2" " 491844 #CONF: 0.9783832062556816"
"CATL_1 GARL_1 SANI_2 ==> SEXE_2" " 491844 #CONF: 0.5105701825867336"
"SANI_2 SEXE_2 ==> CATL_1 GARL_1" " 491844 #CONF: 0.6799736772252699"
"GARL_1 SEXE_2 ==> CATL_1 SANI_2" " 491844 #CONF: 0.9783832062556816"
"GARL_1 SANI_2 ==> CATL_1 SEXE_2" " 491844 #CONF: 0.5105701825867336"
"CATL_1 SEXE_2 ==> GARL_1 SANI_2" " 491844 #CONF: 0.6601906301048452"
"SEXE_2 ==> CATL_1 GARL_1 SANI_2" " 491844 #CONF: 0.6474297967452385"
"GARL_1 SANI_2 STOCD_10 ==> CATL_1" " 650787 #CONF: 1.0"
"CATL_1 SANI_2 STOCD_10 ==> GARL_1" " 650787 #CONF: 0.8333679082918434"
"CATL_1 GARL_1 STOCD_10 ==> SANI_2" " 650787 #CONF: 0.9821925002943014"
"CATL_1 GARL_1 SANI_2 ==> STOCD_10" " 650787 #CONF: 0.6755646859879811"
"SANI_2 STOCD_10 ==> CATL_1 GARL_1" " 650787 #CONF: 0.8333679082918434"
"GARL_1 STOCD_10 ==> CATL_1 SANI_2" " 650787 #CONF: 0.9821925002943014"
"GARL_1 SANI_2 ==> CATL_1 STOCD_10" " 650787 #CONF: 0.6755646859879811"
"CATL_1 STOCD_10 ==> GARL_1 SANI_2" " 650787 #CONF: 0.8154796364101138"
"CATL_1 GARL_1 ==> SANI_2 STOCD_10" " 650787 #CONF: 0.6604158632867204"
"STOCD_10 ==> CATL_1 GARL_1 SANI_2" " 650787 #CONF: 0.8154796364101138"
"GARL_1 ==> CATL_1 SANI_2 STOCD_10" " 650787 #CONF: 0.6604158632867204"
"INAT_11 NA38_ZZ SANI_2 ==> CATL_1" " 729763 #CONF: 1.0"
"CATL_1 NA38_ZZ SANI_2 ==> INAT_11" " 729763 #CONF: 0.8747879748314887"
"CATL_1 INAT_11 SANI_2 ==> NA38_ZZ" " 729763 #CONF: 0.5909844787848653"
"CATL_1 INAT_11 NA38_ZZ ==> SANI_2" " 729763 #CONF: 0.9710971505676109"
"NA38_ZZ SANI_2 ==> CATL_1 INAT_11" " 729763 #CONF: 0.8747879748314887"
"INAT_11 SANI_2 ==> CATL_1 NA38_ZZ" " 729763 #CONF: 0.5909844787848653"
"INAT_11 NA38_ZZ ==> CATL_1 SANI_2" " 729763 #CONF: 0.9442809747109303"
"CATL_1 SANI_2 ==> INAT_11 NA38_ZZ" " 729763 #CONF: 0.5211673369055603"
"CATL_1 NA38_ZZ ==> INAT_11 SANI_2" " 729763 #CONF: 0.8450771585995419"
"CATL_1 INAT_11 ==> NA38_ZZ SANI_2" " 729763 #CONF: 0.5758194085755519"
"SANI_2 ==> CATL_1 INAT_11 NA38_ZZ" " 729763 #CONF: 0.5211673369055603"
"NA38_ZZ ==> CATL_1 INAT_11 SANI_2" " 729763 #CONF: 0.8215193136622504"
"INAT_11 ==> CATL_1 NA38_ZZ SANI_2" " 729763 #CONF: 0.5642132429061935"
"CATL_1 ==> INAT_11 NA38_ZZ SANI_2" " 729763 #CONF: 0.5052731646049904"
"INAT_11 SANI_2 SEXE_1 ==> CATL_1" " 597000 #CONF: 1.0"
"CATL_1 SANI_2 SEXE_1 ==> INAT_11" " 597000 #CONF: 0.8819371298486229"
"CATL_1 INAT_11 SEXE_1 ==> SANI_2" " 597000 #CONF: 0.972837148364998"
"SANI_2 SEXE_1 ==> CATL_1 INAT_11" " 597000 #CONF: 0.8819371298486229"
"INAT_11 SEXE_1 ==> CATL_1 SANI_2" " 597000 #CONF: 0.9527426860641035"
"CATL_1 SEXE_1 ==> INAT_11 SANI_2" " 597000 #CONF: 0.8537218411219364"
"SEXE_1 ==> CATL_1 INAT_11 SANI_2" " 597000 #CONF: 0.8351145379872201"
"INAT_11 SANI_2 SEXE_2 ==> CATL_1" " 637826 #CONF: 1.0"
"CATL_1 SANI_2 SEXE_2 ==> INAT_11" " 637826 #CONF: 0.8817935984781454"
"CATL_1 INAT_11 SEXE_2 ==> SANI_2" " 637826 #CONF: 0.9757495280550975"
"CATL_1 INAT_11 SANI_2 ==> SEXE_2" " 637826 #CONF: 0.5165310740136667"
"SANI_2 SEXE_2 ==> CATL_1 INAT_11" " 637826 #CONF: 0.8817935984781454"
"INAT_11 SEXE_2 ==> CATL_1 SANI_2" " 637826 #CONF: 0.9565405178425477"
"INAT_11 SANI_2 ==> CATL_1 SEXE_2" " 637826 #CONF: 0.5165310740136667"
"CATL_1 SEXE_2 ==> INAT_11 SANI_2" " 637826 #CONF: 0.8561388343402644"
"CATL_1 INAT_11 ==> SANI_2 SEXE_2" " 637826 #CONF: 0.5032765296323738"
"SEXE_2 ==> CATL_1 INAT_11 SANI_2" " 637826 #CONF: 0.8395905155675956"
"INAT_11 SANI_2 STOCD_10 ==> CATL_1" " 718336 #CONF: 1.0"
"CATL_1 SANI_2 STOCD_10 ==> INAT_11" " 718336 #CONF: 0.9198680517138935"
"CATL_1 INAT_11 STOCD_10 ==> SANI_2" " 718336 #CONF: 0.980537651141014"
"CATL_1 INAT_11 SANI_2 ==> STOCD_10" " 718336 #CONF: 0.5817305434125941"
"SANI_2 STOCD_10 ==> CATL_1 INAT_11" " 718336 #CONF: 0.9198680517138935"
"INAT_11 STOCD_10 ==> CATL_1 SANI_2" " 718336 #CONF: 0.980537651141014"
"INAT_11 SANI_2 ==> CATL_1 STOCD_10" " 718336 #CONF: 0.5817305434125941"
"CATL_1 STOCD_10 ==> INAT_11 SANI_2" " 718336 #CONF: 0.9001230511677331"
"CATL_1 SANI_2 ==> INAT_11 STOCD_10" " 718336 #CONF: 0.5130066338296029"
"CATL_1 INAT_11 ==> SANI_2 STOCD_10" " 718336 #CONF: 0.5668029355811787"
"STOCD_10 ==> CATL_1 INAT_11 SANI_2" " 718336 #CONF: 0.9001230511677331"
"SANI_2 ==> CATL_1 INAT_11 STOCD_10" " 718336 #CONF: 0.5130066338296029"
"INAT_11 ==> CATL_1 SANI_2 STOCD_10" " 718336 #CONF: 0.5553785051534037"
"INAT_11 SANI_2 TACT_11 ==> CATL_1" " 505063 #CONF: 1.0"
"CATL_1 SANI_2 TACT_11 ==> INAT_11" " 505063 #CONF: 0.8922901612988711"
"CATL_1 INAT_11 TACT_11 ==> SANI_2" " 505063 #CONF: 0.9790623109966968"
"SANI_2 TACT_11 ==> CATL_1 INAT_11" " 505063 #CONF: 0.8922901612988711"
"INAT_11 TACT_11 ==> CATL_1 SANI_2" " 505063 #CONF: 0.9701686346147567"
"CATL_1 TACT_11 ==> INAT_11 SANI_2" " 505063 #CONF: 0.86967669281685"
"TACT_11 ==> CATL_1 INAT_11 SANI_2" " 505063 #CONF: 0.8615147121535182"
"NA38_ZZ SANI_2 SEXE_2 ==> CATL_1" " 451026 #CONF: 1.0"
"CATL_1 SANI_2 SEXE_2 ==> NA38_ZZ" " 451026 #CONF: 0.6235428463988675"
"CATL_1 NA38_ZZ SEXE_2 ==> SANI_2" " 451026 #CONF: 0.9669663875274959"
"CATL_1 NA38_ZZ SANI_2 ==> SEXE_2" " 451026 #CONF: 0.5406578863772855"
"SANI_2 SEXE_2 ==> CATL_1 NA38_ZZ" " 451026 #CONF: 0.6235428463988675"
"NA38_ZZ SEXE_2 ==> CATL_1 SANI_2" " 451026 #CONF: 0.9398450491150129"
"NA38_ZZ SANI_2 ==> CATL_1 SEXE_2" " 451026 #CONF: 0.5406578863772855"
"CATL_1 SEXE_2 ==> NA38_ZZ SANI_2" " 451026 #CONF: 0.60540158898689"
"CATL_1 NA38_ZZ ==> SANI_2 SEXE_2" " 451026 #CONF: 0.5222952801587871"
"SEXE_2 ==> CATL_1 NA38_ZZ SANI_2" " 451026 #CONF: 0.593699773722599"
"NA38_ZZ ==> CATL_1 SANI_2 SEXE_2" " 451026 #CONF: 0.5077354839363329"
"NA38_ZZ SANI_2 STOCD_10 ==> CATL_1" " 449725 #CONF: 1.0"
"CATL_1 SANI_2 STOCD_10 ==> NA38_ZZ" " 449725 #CONF: 0.5758971561456349"
"CATL_1 NA38_ZZ STOCD_10 ==> SANI_2" " 449725 #CONF: 0.9762411270540734"
"CATL_1 NA38_ZZ SANI_2 ==> STOCD_10" " 449725 #CONF: 0.5390983401201366"
"SANI_2 STOCD_10 ==> CATL_1 NA38_ZZ" " 449725 #CONF: 0.5758971561456349"
"NA38_ZZ STOCD_10 ==> CATL_1 SANI_2" " 449725 #CONF: 0.9762411270540734"
"NA38_ZZ SANI_2 ==> CATL_1 STOCD_10" " 449725 #CONF: 0.5390983401201366"
"CATL_1 STOCD_10 ==> NA38_ZZ SANI_2" " 449725 #CONF: 0.5635355031439448"
"CATL_1 NA38_ZZ ==> SANI_2 STOCD_10" " 449725 #CONF: 0.5207887014704486"
"STOCD_10 ==> CATL_1 NA38_ZZ SANI_2" " 449725 #CONF: 0.5635355031439448"
"NA38_ZZ ==> CATL_1 SANI_2 STOCD_10" " 449725 #CONF: 0.5062709034806582"
"GARL_1 INAT_11 SANI_2 ==> COUPLE_1" " 456868 #CONF: 0.5217061637351708"
"COUPLE_1 INAT_11 SANI_2 ==> GARL_1" " 456868 #CONF: 0.7921696461082309"
"COUPLE_1 GARL_1 SANI_2 ==> INAT_11" " 456868 #CONF: 0.8856073396771736"
"COUPLE_1 GARL_1 INAT_11 ==> SANI_2" " 456868 #CONF: 0.9841054438693195"
"GARL_1 INAT_11 ==> COUPLE_1 SANI_2" " 456868 #CONF: 0.5116710382195423"
"COUPLE_1 SANI_2 ==> GARL_1 INAT_11" " 456868 #CONF: 0.6785605014184081"
"COUPLE_1 INAT_11 ==> GARL_1 SANI_2" " 456868 #CONF: 0.7723744782430082"
"COUPLE_1 GARL_1 ==> INAT_11 SANI_2" " 456868 #CONF: 0.868177516636959"
"COUPLE_1 ==> GARL_1 INAT_11 SANI_2" " 456868 #CONF: 0.6576583190463646"
"INAT_11 NA38_ZZ SANI_2 ==> COUPLE_2" " 489752 #CONF: 0.6711110319377661"
"COUPLE_2 NA38_ZZ SANI_2 ==> INAT_11" " 489752 #CONF: 0.9032331835174219"
"COUPLE_2 INAT_11 SANI_2 ==> NA38_ZZ" " 489752 #CONF: 0.7441953757506503"
"COUPLE_2 INAT_11 NA38_ZZ ==> SANI_2" " 489752 #CONF: 0.9328947142848979"
"NA38_ZZ SANI_2 ==> COUPLE_2 INAT_11" " 489752 #CONF: 0.5870798605159089"
"INAT_11 NA38_ZZ ==> COUPLE_2 SANI_2" " 489752 #CONF: 0.6337173793774521"
"COUPLE_2 SANI_2 ==> INAT_11 NA38_ZZ" " 489752 #CONF: 0.6737014706509463"
"COUPLE_2 NA38_ZZ ==> INAT_11 SANI_2" " 489752 #CONF: 0.837560882175888"
"COUPLE_2 INAT_11 ==> NA38_ZZ SANI_2" " 489752 #CONF: 0.6977458520086736"
"NA38_ZZ ==> COUPLE_2 INAT_11 SANI_2" " 489752 #CONF: 0.5513306743486782"
"COUPLE_2 ==> INAT_11 NA38_ZZ SANI_2" " 489752 #CONF: 0.6279918447946453"
"INAT_11 NA38_ZZ SANI_2 ==> GARL_1" " 500258 #CONF: 0.6855074866771815"
"GARL_1 NA38_ZZ SANI_2 ==> INAT_11" " 500258 #CONF: 0.9092392865062142"
"GARL_1 INAT_11 SANI_2 ==> NA38_ZZ" " 500258 #CONF: 0.5712540209816163"
"GARL_1 INAT_11 NA38_ZZ ==> SANI_2" " 500258 #CONF: 0.978806081120742"
"NA38_ZZ SANI_2 ==> GARL_1 INAT_11" " 500258 #CONF: 0.5996737060021553"
"INAT_11 NA38_ZZ ==> GARL_1 SANI_2" " 500258 #CONF: 0.647311677691169"
"GARL_1 SANI_2 ==> INAT_11 NA38_ZZ" " 500258 #CONF: 0.5193045323323537"
"GARL_1 NA38_ZZ ==> INAT_11 SANI_2" " 500258 #CONF: 0.8870247334535518"
"GARL_1 INAT_11 ==> NA38_ZZ SANI_2" " 500258 #CONF: 0.5602658322264457"
"NA38_ZZ ==> GARL_1 INAT_11 SANI_2" " 500258 #CONF: 0.5631576399653724"
"GARL_1 ==> INAT_11 NA38_ZZ SANI_2" " 500258 #CONF: 0.5076596781067971"
"INAT_11 SANI_2 SEXE_2 ==> GARL_1" " 446815 #CONF: 0.7005280436984381"
"GARL_1 SANI_2 SEXE_2 ==> INAT_11" " 446815 #CONF: 0.9084486137881117"
"GARL_1 INAT_11 SEXE_2 ==> SANI_2" " 446815 #CONF: 0.9816636311107498"
"GARL_1 INAT_11 SANI_2 ==> SEXE_2" " 446815 #CONF: 0.5102264539195792"
"SANI_2 SEXE_2 ==> GARL_1 INAT_11" " 446815 #CONF: 0.6177211444877013"
"INAT_11 SEXE_2 ==> GARL_1 SANI_2" " 446815 #CONF: 0.6700834576825309"
"GARL_1 SEXE_2 ==> INAT_11 SANI_2" " 446815 #CONF: 0.8888108674765421"
"GARL_1 INAT_11 ==> SANI_2 SEXE_2" " 446815 #CONF: 0.5004121429867375"
"SEXE_2 ==> GARL_1 INAT_11 SANI_2" " 446815 #CONF: 0.5881567013783308"
"INAT_11 SANI_2 STOCD_10 ==> GARL_1" " 601227 #CONF: 0.8369718349073414"
"GARL_1 SANI_2 STOCD_10 ==> INAT_11" " 601227 #CONF: 0.9238460510120823"
"GARL_1 INAT_11 STOCD_10 ==> SANI_2" " 601227 #CONF: 0.9839211720115473"
"GARL_1 INAT_11 SANI_2 ==> STOCD_10" " 601227 #CONF: 0.6865524214959364"
"SANI_2 STOCD_10 ==> GARL_1 INAT_11" " 601227 #CONF: 0.7699036511156186"
"INAT_11 STOCD_10 ==> GARL_1 SANI_2" " 601227 #CONF: 0.820682397071229"
"GARL_1 STOCD_10 ==> INAT_11 SANI_2" " 601227 #CONF: 0.9073946627305739"
"GARL_1 SANI_2 ==> INAT_11 STOCD_10" " 601227 #CONF: 0.6241177673532138"
"GARL_1 INAT_11 ==> SANI_2 STOCD_10" " 601227 #CONF: 0.673346444258781"
"STOCD_10 ==> GARL_1 INAT_11 SANI_2" " 601227 #CONF: 0.7533776417782523"
"GARL_1 ==> INAT_11 SANI_2 STOCD_10" " 601227 #CONF: 0.6101225873231718"
"CATL_1 CMBL_2 INAT_11 SANI_2 ==> ASCEN_2" " 466409 #CONF: 0.8309264722649792"
"ASCEN_2 CMBL_2 INAT_11 SANI_2 ==> CATL_1" " 466409 #CONF: 1.0"
"ASCEN_2 CATL_1 CMBL_2 SANI_2 ==> INAT_11" " 466409 #CONF: 0.8748192343978888"
"ASCEN_2 CATL_1 CMBL_2 INAT_11 ==> SANI_2" " 466409 #CONF: 0.9755306332460448"
"CMBL_2 INAT_11 SANI_2 ==> ASCEN_2 CATL_1" " 466409 #CONF: 0.8309264722649792"
"CATL_1 CMBL_2 SANI_2 ==> ASCEN_2 INAT_11" " 466409 #CONF: 0.7199380717022256"
"CATL_1 CMBL_2 INAT_11 ==> ASCEN_2 SANI_2" " 466409 #CONF: 0.810356869831121"
"ASCEN_2 CMBL_2 SANI_2 ==> CATL_1 INAT_11" " 466409 #CONF: 0.8748192343978888"
"ASCEN_2 CMBL_2 INAT_11 ==> CATL_1 SANI_2" " 466409 #CONF: 0.9755306332460448"
"ASCEN_2 CATL_1 CMBL_2 ==> INAT_11 SANI_2" " 466409 #CONF: 0.8498272682880611"
"CMBL_2 SANI_2 ==> ASCEN_2 CATL_1 INAT_11" " 466409 #CONF: 0.7199380717022256"
"CMBL_2 INAT_11 ==> ASCEN_2 CATL_1 SANI_2" " 466409 #CONF: 0.810356869831121"
