itemset support
"ASCEN_2 CATL_1 COUPLE_1 CS1_7 INAT_11 NA38_ZZ SANI_2 ==> TACT_21" " 147737 #CONF: 1.0"
"ASCEN_2 COUPLE_1 CS1_7 INAT_11 SANI_2 TACT_21 ==> CATL_1 NA38_ZZ" " 147737 #CONF: 1.0"
"ASCEN_2 COUPLE_1 CS1_7 INAT_11 NA38_ZZ SANI_2 ==> CATL_1 TACT_21" " 147737 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_1 CS1_7 INAT_11 SANI_2 ==> NA38_ZZ TACT_21" " 147737 #CONF: 1.0"
"ASCEN_2 COUPLE_1 CS1_7 INAT_11 SANI_2 ==> CATL_1 NA38_ZZ TACT_21" " 147737 #CONF: 1.0"
"ASCEN_2 COUPLE_1 GARL_1 INAT_11 MODV_32 SANI_2 STOCD_10 ==> CATL_1" " 149166 #CONF: 1.0"
"ASCEN_2 COUPLE_1 GARL_1 INAT_11 MODV_32 SANI_2 TACT_11 ==> CATL_1" " 157980 #CONF: 1.0"
"ASCEN_2 COUPLE_1 GARL_1 INAT_11 MODV_40 NPERR_2 SANI_2 ==> CATL_1" " 178976 #CONF: 1.0"
"ASCEN_2 COUPLE_1 GARL_1 INAT_11 MODV_40 NPERR_2 STOCD_10 ==> CATL_1" " 158246 #CONF: 1.0"
"ASCEN_2 COUPLE_1 GARL_1 INAT_11 MODV_40 SANI_2 STOCD_10 ==> CATL_1" " 159661 #CONF: 1.0"
"ASCEN_2 COUPLE_1 GARL_1 INAT_11 NPERR_2 SANI_2 STOCD_10 ==> CATL_1" " 168624 #CONF: 1.0"
"ASCEN_2 COUPLE_1 GARL_1 INAT_11 SANI_2 SEXE_1 STOCD_10 ==> CATL_1" " 163542 #CONF: 1.0"
"ASCEN_2 COUPLE_1 GARL_1 INAT_11 SANI_2 SEXE_2 STOCD_10 ==> CATL_1" " 162946 #CONF: 1.0"
"ASCEN_2 COUPLE_1 GARL_1 INAT_11 SANI_2 STOCD_10 TACT_11 ==> CATL_1" " 187423 #CONF: 1.0"
"ASCEN_2 COUPLE_1 GARL_1 MODV_40 NPERR_2 SANI_2 STOCD_10 ==> CATL_1" " 169056 #CONF: 1.0"
"ASCEN_2 COUPLE_1 INAT_11 MODV_40 NA38_ZZ NPERR_2 SANI_2 ==> CATL_1" " 147583 #CONF: 1.0"
"ASCEN_2 COUPLE_1 INAT_11 MODV_40 NPERR_2 SANI_2 STOCD_10 ==> CATL_1" " 178640 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ ==> CATL_1" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ ==> COUPLE_2" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ ==> CS1_8" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 ==> NA38_ZZ" " 155200 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ ==> CATL_1 COUPLE_2" " 155200 #CONF: 1.0"
"ASCEN_2 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ ==> CATL_1 CS1_8" " 155200 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 NA38_ZZ" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ ==> COUPLE_2 CS1_8" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 MODV_11 ==> COUPLE_2 NA38_ZZ" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 ==> CS1_8 NA38_ZZ" " 155200 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ ==> CATL_1 COUPLE_2 CS1_8" " 155200 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 COUPLE_2 NA38_ZZ" " 155200 #CONF: 1.0"
"ASCEN_2 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 CS1_8 NA38_ZZ" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 MODV_11 ==> COUPLE_2 CS1_8 NA38_ZZ" " 155200 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 COUPLE_2 CS1_8 NA38_ZZ" " 155200 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 SANI_2 ==> CATL_1" " 151613 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 MODV_11 SANI_2 ==> COUPLE_2" " 151613 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 SANI_2 ==> CS1_8" " 151613 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 SANI_2 ==> CATL_1 COUPLE_2" " 151613 #CONF: 1.0"
"ASCEN_2 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 SANI_2 ==> CATL_1 CS1_8" " 151613 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 MODV_11 SANI_2 ==> COUPLE_2 CS1_8" " 151613 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 MODV_11 SANI_2 ==> CATL_1 COUPLE_2 CS1_8" " 151613 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 TACT_23 ==> CATL_1" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 MODV_11 TACT_23 ==> COUPLE_2" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 TACT_23 ==> CS1_8" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 INAT_11 MODV_11 TACT_23 ==> DIPL_15_Z" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 ==> TACT_23" " 155200 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 TACT_23 ==> CATL_1 COUPLE_2" " 155200 #CONF: 1.0"
"ASCEN_2 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 TACT_23 ==> CATL_1 CS1_8" " 155200 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 INAT_11 MODV_11 TACT_23 ==> CATL_1 DIPL_15_Z" " 155200 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 TACT_23" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 MODV_11 TACT_23 ==> COUPLE_2 CS1_8" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 INAT_11 MODV_11 TACT_23 ==> COUPLE_2 DIPL_15_Z" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 MODV_11 ==> COUPLE_2 TACT_23" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 INAT_11 MODV_11 TACT_23 ==> CS1_8 DIPL_15_Z" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 ==> CS1_8 TACT_23" " 155200 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 MODV_11 TACT_23 ==> CATL_1 COUPLE_2 CS1_8" " 155200 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 MODV_11 TACT_23 ==> CATL_1 COUPLE_2 DIPL_15_Z" " 155200 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 COUPLE_2 TACT_23" " 155200 #CONF: 1.0"
"ASCEN_2 COUPLE_2 INAT_11 MODV_11 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z" " 155200 #CONF: 1.0"
"ASCEN_2 COUPLE_2 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 CS1_8 TACT_23" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 MODV_11 TACT_23 ==> COUPLE_2 CS1_8 DIPL_15_Z" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 MODV_11 ==> COUPLE_2 CS1_8 TACT_23" " 155200 #CONF: 1.0"
"ASCEN_2 INAT_11 MODV_11 TACT_23 ==> CATL_1 COUPLE_2 CS1_8 DIPL_15_Z" " 155200 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 COUPLE_2 CS1_8 TACT_23" " 155200 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ SANI_2 ==> CATL_1" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ SANI_2 ==> COUPLE_2" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z INAT_11 NA38_ZZ SANI_2 ==> CS1_8" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 SANI_2 ==> NA38_ZZ" " 185738 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ SANI_2 ==> CATL_1 COUPLE_2" " 185738 #CONF: 1.0"
"ASCEN_2 COUPLE_2 DIPL_15_Z INAT_11 NA38_ZZ SANI_2 ==> CATL_1 CS1_8" " 185738 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 SANI_2 ==> CATL_1 NA38_ZZ" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 NA38_ZZ SANI_2 ==> COUPLE_2 CS1_8" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 SANI_2 ==> COUPLE_2 NA38_ZZ" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z INAT_11 SANI_2 ==> CS1_8 NA38_ZZ" " 185738 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 NA38_ZZ SANI_2 ==> CATL_1 COUPLE_2 CS1_8" " 185738 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 SANI_2 ==> CATL_1 COUPLE_2 NA38_ZZ" " 185738 #CONF: 1.0"
"ASCEN_2 COUPLE_2 DIPL_15_Z INAT_11 SANI_2 ==> CATL_1 CS1_8 NA38_ZZ" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 SANI_2 ==> COUPLE_2 CS1_8 NA38_ZZ" " 185738 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 SANI_2 ==> CATL_1 COUPLE_2 CS1_8 NA38_ZZ" " 185738 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ TACT_23 ==> CATL_1" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ TACT_23 ==> COUPLE_2" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z INAT_11 NA38_ZZ TACT_23 ==> CS1_8" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 INAT_11 NA38_ZZ TACT_23 ==> DIPL_15_Z" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 TACT_23 ==> NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ ==> TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ TACT_23 ==> CATL_1 COUPLE_2" " 190464 #CONF: 1.0"
"ASCEN_2 COUPLE_2 DIPL_15_Z INAT_11 NA38_ZZ TACT_23 ==> CATL_1 CS1_8" " 190464 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 INAT_11 NA38_ZZ TACT_23 ==> CATL_1 DIPL_15_Z" " 190464 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 TACT_23 ==> CATL_1 NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ ==> CATL_1 TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 NA38_ZZ TACT_23 ==> COUPLE_2 CS1_8" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 INAT_11 NA38_ZZ TACT_23 ==> COUPLE_2 DIPL_15_Z" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 TACT_23 ==> COUPLE_2 NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ ==> COUPLE_2 TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 INAT_11 NA38_ZZ TACT_23 ==> CS1_8 DIPL_15_Z" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z INAT_11 TACT_23 ==> CS1_8 NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z INAT_11 NA38_ZZ ==> CS1_8 TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 INAT_11 TACT_23 ==> DIPL_15_Z NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 ==> NA38_ZZ TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 NA38_ZZ TACT_23 ==> CATL_1 COUPLE_2 CS1_8" " 190464 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 NA38_ZZ TACT_23 ==> CATL_1 COUPLE_2 DIPL_15_Z" " 190464 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 TACT_23 ==> CATL_1 COUPLE_2 NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ ==> CATL_1 COUPLE_2 TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 COUPLE_2 INAT_11 NA38_ZZ TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z" " 190464 #CONF: 1.0"
"ASCEN_2 COUPLE_2 DIPL_15_Z INAT_11 TACT_23 ==> CATL_1 CS1_8 NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 COUPLE_2 DIPL_15_Z INAT_11 NA38_ZZ ==> CATL_1 CS1_8 TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 INAT_11 TACT_23 ==> CATL_1 DIPL_15_Z NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 ==> CATL_1 NA38_ZZ TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 NA38_ZZ TACT_23 ==> COUPLE_2 CS1_8 DIPL_15_Z" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 TACT_23 ==> COUPLE_2 CS1_8 NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 NA38_ZZ ==> COUPLE_2 CS1_8 TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 INAT_11 TACT_23 ==> COUPLE_2 DIPL_15_Z NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 ==> COUPLE_2 NA38_ZZ TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 INAT_11 TACT_23 ==> CS1_8 DIPL_15_Z NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z INAT_11 ==> CS1_8 NA38_ZZ TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 INAT_11 NA38_ZZ TACT_23 ==> CATL_1 COUPLE_2 CS1_8 DIPL_15_Z" " 190464 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 TACT_23 ==> CATL_1 COUPLE_2 CS1_8 NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 NA38_ZZ ==> CATL_1 COUPLE_2 CS1_8 TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 TACT_23 ==> CATL_1 COUPLE_2 DIPL_15_Z NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 ==> CATL_1 COUPLE_2 NA38_ZZ TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 COUPLE_2 INAT_11 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 COUPLE_2 DIPL_15_Z INAT_11 ==> CATL_1 CS1_8 NA38_ZZ TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 TACT_23 ==> COUPLE_2 CS1_8 DIPL_15_Z NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 ==> COUPLE_2 CS1_8 NA38_ZZ TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 INAT_11 TACT_23 ==> CATL_1 COUPLE_2 CS1_8 DIPL_15_Z NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 ==> CATL_1 COUPLE_2 CS1_8 NA38_ZZ TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 SANI_2 TACT_23 ==> CATL_1" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 SANI_2 TACT_23 ==> COUPLE_2" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z INAT_11 SANI_2 TACT_23 ==> CS1_8" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 INAT_11 SANI_2 TACT_23 ==> DIPL_15_Z" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 SANI_2 ==> TACT_23" " 185738 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 SANI_2 TACT_23 ==> CATL_1 COUPLE_2" " 185738 #CONF: 1.0"
"ASCEN_2 COUPLE_2 DIPL_15_Z INAT_11 SANI_2 TACT_23 ==> CATL_1 CS1_8" " 185738 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 INAT_11 SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z" " 185738 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z INAT_11 SANI_2 ==> CATL_1 TACT_23" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 SANI_2 TACT_23 ==> COUPLE_2 CS1_8" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 INAT_11 SANI_2 TACT_23 ==> COUPLE_2 DIPL_15_Z" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 SANI_2 ==> COUPLE_2 TACT_23" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 INAT_11 SANI_2 TACT_23 ==> CS1_8 DIPL_15_Z" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z INAT_11 SANI_2 ==> CS1_8 TACT_23" " 185738 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 SANI_2 TACT_23 ==> CATL_1 COUPLE_2 CS1_8" " 185738 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 SANI_2 TACT_23 ==> CATL_1 COUPLE_2 DIPL_15_Z" " 185738 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 SANI_2 ==> CATL_1 COUPLE_2 TACT_23" " 185738 #CONF: 1.0"
"ASCEN_2 COUPLE_2 INAT_11 SANI_2 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z" " 185738 #CONF: 1.0"
"ASCEN_2 COUPLE_2 DIPL_15_Z INAT_11 SANI_2 ==> CATL_1 CS1_8 TACT_23" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 SANI_2 TACT_23 ==> COUPLE_2 CS1_8 DIPL_15_Z" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 SANI_2 ==> COUPLE_2 CS1_8 TACT_23" " 185738 #CONF: 1.0"
"ASCEN_2 INAT_11 SANI_2 TACT_23 ==> CATL_1 COUPLE_2 CS1_8 DIPL_15_Z" " 185738 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 SANI_2 ==> CATL_1 COUPLE_2 CS1_8 TACT_23" " 185738 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z MODV_11 NA38_ZZ SANI_2 ==> CATL_1" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z MODV_11 NA38_ZZ SANI_2 ==> COUPLE_2" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z MODV_11 NA38_ZZ SANI_2 ==> CS1_8" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 DIPL_15_Z MODV_11 SANI_2 ==> NA38_ZZ" " 160457 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z MODV_11 NA38_ZZ SANI_2 ==> CATL_1 COUPLE_2" " 160457 #CONF: 1.0"
"ASCEN_2 COUPLE_2 DIPL_15_Z MODV_11 NA38_ZZ SANI_2 ==> CATL_1 CS1_8" " 160457 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z MODV_11 SANI_2 ==> CATL_1 NA38_ZZ" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 NA38_ZZ SANI_2 ==> COUPLE_2 CS1_8" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z MODV_11 SANI_2 ==> COUPLE_2 NA38_ZZ" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z MODV_11 SANI_2 ==> CS1_8 NA38_ZZ" " 160457 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 NA38_ZZ SANI_2 ==> CATL_1 COUPLE_2 CS1_8" " 160457 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z MODV_11 SANI_2 ==> CATL_1 COUPLE_2 NA38_ZZ" " 160457 #CONF: 1.0"
"ASCEN_2 COUPLE_2 DIPL_15_Z MODV_11 SANI_2 ==> CATL_1 CS1_8 NA38_ZZ" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 SANI_2 ==> COUPLE_2 CS1_8 NA38_ZZ" " 160457 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 SANI_2 ==> CATL_1 COUPLE_2 CS1_8 NA38_ZZ" " 160457 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z MODV_11 NA38_ZZ TACT_23 ==> CATL_1" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z MODV_11 NA38_ZZ TACT_23 ==> COUPLE_2" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z MODV_11 NA38_ZZ TACT_23 ==> CS1_8" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 MODV_11 NA38_ZZ TACT_23 ==> DIPL_15_Z" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 DIPL_15_Z MODV_11 TACT_23 ==> NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 DIPL_15_Z MODV_11 NA38_ZZ ==> TACT_23" " 164726 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z MODV_11 NA38_ZZ TACT_23 ==> CATL_1 COUPLE_2" " 164726 #CONF: 1.0"
"ASCEN_2 COUPLE_2 DIPL_15_Z MODV_11 NA38_ZZ TACT_23 ==> CATL_1 CS1_8" " 164726 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 MODV_11 NA38_ZZ TACT_23 ==> CATL_1 DIPL_15_Z" " 164726 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z MODV_11 TACT_23 ==> CATL_1 NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 DIPL_15_Z MODV_11 NA38_ZZ ==> CATL_1 TACT_23" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 NA38_ZZ TACT_23 ==> COUPLE_2 CS1_8" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 MODV_11 NA38_ZZ TACT_23 ==> COUPLE_2 DIPL_15_Z" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z MODV_11 TACT_23 ==> COUPLE_2 NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z MODV_11 NA38_ZZ ==> COUPLE_2 TACT_23" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 MODV_11 NA38_ZZ TACT_23 ==> CS1_8 DIPL_15_Z" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z MODV_11 TACT_23 ==> CS1_8 NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 DIPL_15_Z MODV_11 NA38_ZZ ==> CS1_8 TACT_23" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 MODV_11 TACT_23 ==> DIPL_15_Z NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 DIPL_15_Z MODV_11 ==> NA38_ZZ TACT_23" " 164726 #CONF: 1.0"
